paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
1,4,445,1,1,1
1,3,405,1,1,1
1,3,378,1,1,1
0,1,148,1,1,1
1,4,470,1,1,1
1,3,109,1,1,0
0,4,437,1,1,1
1,2,332,1,1,1
1,2,254,1,1,1
0,7,309,1,1,1
1,4,142,1,1,0
1,4,408,1,1,1
0,1,367,1,1,1
1,2,112,1,1,0
0,2,176,1,1,1
1,3,69,1,1,0
1,3,60,1,0,1
1,4,385,1,1,1
0,4,18,1,1,1
0,2,64,1,1,0
1,4,413,1,1,1
1,4,63,1,1,0
1,3,316,1,1,1
1,3,220,1,1,1
1,2,28,1,0,0
0,5,343,1,1,1
0,2,108,1,1,1
0,4,407,1,1,1
1,4,57,1,1,0
1,2,312,1,1,1
1,5,159,1,1,1
0,2,356,1,1,1
1,2,189,1,1,1
0,3,344,1,1,1
1,4,124,1,1,0
1,3,346,1,1,1
1,3,32,1,0,0
1,4,46,1,1,0
1,5,464,1,1,1
0,2,84,1,1,0
0,5,301,1,1,1
0,3,459,1,1,1
1,5,374,1,1,1
1,5,254,1,1,1
0,4,199,1,1,1
0,2,88,1,1,1
0,4,278,1,1,1
1,7,376,1,1,1
1,4,304,1,1,1
1,2,278,1,1,1
1,3,341,1,1,1
1,3,430,1,1,1
0,3,451,1,1,1
1,3,440,1,1,1
0,2,266,1,1,1
0,3,116,1,1,1
1,4,254,1,1,1
0,5,328,1,1,1
0,3,209,1,1,1
1,2,275,1,1,1
1,4,288,1,1,1
1,5,203,1,1,1
0,4,57,1,1,0
0,2,17,1,1,1
1,4,136,1,1,1
1,4,137,1,1,1
0,5,466,1,1,1
1,3,110,1,0,0
1,4,28,1,1,0
1,7,194,1,1,1
1,7,320,1,1,1
1,2,317,1,1,1
0,3,282,1,1,1
1,5,170,1,1,1
1,4,385,1,1,1
0,4,79,1,0,0
0,4,233,1,1,1
1,4,102,1,1,0
0,4,405,1,1,1
0,4,437,1,1,1
1,1,411,1,1,1
0,3,231,1,1,1
1,4,155,1,1,1
0,5,115,1,1,1
1,7,472,1,0,
1,5,356,1,1,1
1,4,103,1,1,1
1,5,88,1,1,1
0,3,388,1,1,1
1,2,146,1,1,1
1,2,93,1,1,1
0,4,446,1,1,1
1,5,25,1,1,1
1,3,456,1,1,1
1,4,458,1,1,1
0,4,433,1,1,1
1,4,379,1,1,1
1,4,318,1,1,1
1,2,252,1,1,1
0,2,226,1,1,1
1,4,23,1,1,0
0,4,392,1,1,1
0,4,352,1,1,1
0,3,230,1,1,1
1,2,52,1,1,1
1,2,285,1,1,1
0,4,122,1,1,1
1,3,447,1,1,1
1,2,387,1,1,1
0,2,465,1,1,1
1,5,450,1,1,1
0,3,316,1,1,1
0,5,87,1,1,1
1,4,163,1,1,1
1,2,323,1,1,1
1,4,60,1,0,0
0,3,221,1,1,1
1,4,383,1,1,1
1,4,299,1,1,1
1,5,435,1,1,1
1,2,24,1,0,0
0,4,27,1,0,0
0,2,382,1,1,1
0,2,319,1,1,1
0,4,138,1,1,0
0,5,242,1,1,1
0,4,423,1,1,1
0,5,422,1,1,1
0,2,265,1,1,1
0,1,279,1,1,1
0,4,117,1,1,1
1,5,159,1,1,1
1,4,97,1,0,1
0,5,237,1,1,1
1,4,318,1,1,1
0,3,360,1,1,1
0,2,77,1,1,1
0,4,181,1,1,1
0,2,76,1,0,0
1,3,93,1,1,1
1,4,88,1,0,1
0,4,65,1,1,0
1,2,399,1,1,1
1,5,29,1,0,1
0,3,430,1,1,1
0,5,91,1,1,1
0,2,432,1,1,1
1,5,261,1,1,1
1,5,108,1,1,1
1,3,113,1,1,1
0,3,223,1,1,1
0,5,47,1,0,0
0,5,287,1,1,1
1,4,349,1,1,1
1,5,408,1,1,1
1,4,438,1,1,1
0,7,123,1,1,1
0,1,228,1,1,1
1,7,400,1,1,1
1,4,129,1,1,1
1,7,102,1,1,1
1,1,59,1,0,0
1,4,136,1,1,1
1,4,111,1,1,1
1,3,411,1,1,1
0,2,322,1,1,1
0,2,24,1,0,0
1,2,141,1,1,1
1,4,191,1,1,1
0,2,302,1,1,1
0,5,27,1,0,0
0,5,290,1,1,1
0,2,204,1,1,1
1,2,356,1,1,1
1,4,223,1,1,1
0,3,189,1,1,1
0,3,343,1,1,1
0,7,330,1,1,1
0,1,72,1,0,1
0,4,431,1,1,1
1,2,352,1,1,1
0,4,406,1,1,1
1,2,34,1,0,0
1,3,209,1,1,1
0,5,310,1,1,1
0,5,78,1,0,0
0,3,205,1,1,1
1,5,225,1,1,1
1,2,223,1,1,1
1,2,421,1,1,1
1,1,110,1,1,1
1,5,223,1,1,1
0,4,439,1,1,1
0,2,454,1,1,1
0,4,212,1,1,1
0,4,156,1,1,1
1,3,200,1,1,1
1,3,172,1,1,1
1,3,76,1,1,0
0,5,112,1,1,1
1,3,276,1,1,1
0,7,33,1,0,1
0,3,277,1,1,1
1,3,348,1,1,1
1,2,147,1,1,1
0,1,210,1,1,1
1,4,201,1,1,1
0,5,136,1,1,1
1,4,436,1,1,1
1,4,290,1,1,1
0,4,57,1,1,1
0,4,45,1,1,1
1,2,378,1,1,1
1,5,182,1,1,1
0,2,258,1,1,1
1,4,122,1,1,1
1,1,266,1,1,1
1,3,459,1,1,1
1,2,163,1,1,1
0,4,114,1,1,1
0,4,396,1,1,1
1,4,238,1,1,1
1,2,338,1,1,1
1,3,304,1,1,1
1,4,303,1,1,1
0,5,391,1,1,1
1,5,196,1,1,1
1,5,191,1,1,1
0,3,436,1,1,1
1,7,218,1,1,1
1,4,462,1,1,1
0,5,73,1,0,0
0,2,450,1,1,1
1,5,456,1,1,1
1,2,445,1,1,1
0,3,413,1,1,1
1,3,382,1,1,1
1,2,264,1,1,1
1,4,379,1,1,1
0,4,156,1,1,1
0,5,468,1,1,1
1,2,308,1,1,1
0,4,48,1,0,0
1,4,376,1,1,1
0,4,34,1,1,0
1,5,119,1,1,1
0,4,178,1,1,1
0,7,189,1,1,1
1,4,433,1,1,1
1,7,341,1,1,1
1,3,224,1,1,1
0,2,431,1,1,1
1,3,100,1,1,1
1,1,227,1,1,1
1,3,195,1,1,1
0,3,359,1,1,1
1,4,189,1,1,1
0,2,333,1,1,1
0,4,134,1,1,1
0,4,46,1,0,1
0,4,20,1,1,0
0,4,149,1,1,1
1,2,44,1,0,0
1,3,187,1,1,1
1,2,230,1,1,1
1,3,106,1,1,1
0,3,57,1,1,1
0,4,428,1,1,1
1,4,324,1,1,1
1,2,130,1,0,1
1,3,242,1,1,1
1,2,339,1,1,1
1,2,93,1,1,1
1,4,48,1,1,1
0,3,462,1,1,1
1,3,43,1,0,1
0,5,476,1,0,1
1,2,256,1,1,1
0,4,225,1,1,1
1,2,359,1,1,1
0,4,209,1,1,1
1,3,400,1,1,1
1,3,168,1,1,1
0,4,161,1,1,1
1,5,356,1,1,1
1,5,269,1,1,1
0,2,394,1,1,1
0,2,19,1,0,1
0,2,373,1,1,1
0,4,301,1,1,1
0,5,444,1,1,1
0,4,141,1,1,1
0,3,320,1,1,1
0,4,22,1,1,0
0,3,185,1,1,1
1,5,13,1,0,0
1,4,379,1,1,1
1,4,387,1,1,1
1,5,383,1,1,1
1,4,174,1,1,1
1,4,416,1,1,1
1,4,319,1,1,1
0,7,233,1,1,1
0,2,65,1,0,0
0,4,258,1,1,1
1,2,251,1,1,1
0,4,69,1,1,0
0,3,35,1,0,0
1,1,201,1,1,1
0,1,119,1,1,1
1,2,364,1,1,1
0,2,38,1,1,0
1,4,123,1,1,1
1,5,468,1,1,1
0,2,156,1,1,1
1,4,401,1,1,1
1,3,428,1,1,1
0,5,268,1,1,1
1,3,325,1,1,1
1,4,364,1,1,1
0,3,262,1,1,1
0,2,155,1,1,1
1,5,232,1,1,1
1,3,66,1,1,0
1,2,452,1,1,1
0,5,294,1,1,1
0,4,264,1,1,1
1,5,100,1,1,1
0,2,78,1,0,1
1,2,430,1,1,1
1,5,282,1,1,1
1,2,443,1,1,1
1,4,208,1,1,1
1,4,101,1,1,1
1,4,263,1,1,1
1,4,360,1,1,1
1,4,342,1,1,1
0,3,370,1,1,1
1,3,272,1,1,1
1,5,47,1,1,1
1,5,433,1,1,1
0,2,235,1,1,1
0,1,30,1,0,0
0,2,388,1,1,1
1,2,249,1,1,1
1,5,400,1,1,1
0,7,19,1,0,0
0,5,200,1,1,1
1,2,306,1,1,1
1,4,398,1,1,1
1,2,333,1,1,1
0,4,188,1,1,1
1,3,463,1,1,1
1,3,387,1,1,1
0,2,297,1,1,1
0,1,285,1,1,1
0,4,124,1,1,1
1,5,60,1,1,1
1,5,200,1,1,1
1,5,125,1,1,1
1,5,131,1,1,0
0,4,323,1,1,1
0,3,168,1,1,1
0,2,475,1,1,1
1,2,107,1,1,1
1,2,304,1,1,1
0,7,226,1,1,1
1,3,214,1,1,1
1,5,71,1,1,0
0,4,455,1,1,1
0,2,37,1,0,0
1,5,95,1,1,1
1,3,65,1,0,1
1,2,252,1,1,1
0,2,105,1,1,1
0,3,78,1,0,1
1,3,114,1,1,1
1,3,64,1,0,0
1,4,234,1,1,1
0,2,415,1,1,1
1,2,222,1,1,1
0,3,79,1,1,1
1,4,441,1,1,1
0,4,174,1,1,1
1,4,104,1,1,1
1,2,66,1,1,1
0,2,128,1,1,1
0,2,335,1,1,1
0,4,117,1,1,1
0,2,324,1,1,1
1,5,184,1,1,1
1,3,244,1,1,1
1,4,192,1,1,1
0,3,318,1,1,1
0,3,401,1,1,1
0,5,310,1,1,1
0,4,422,1,1,1
1,1,17,1,0,1
1,4,120,1,1,0
0,3,165,1,1,1
1,2,259,1,1,1
1,4,396,1,1,1
0,2,262,1,1,1
1,5,34,1,1,0
1,2,226,1,1,1
0,3,286,1,1,1
1,2,343,1,1,1
0,4,277,1,1,1
1,2,311,1,1,1
0,1,87,1,1,0
1,5,227,1,1,1
0,2,117,1,1,1
1,3,331,1,1,1
1,5,25,1,0,0
1,3,251,1,1,1
0,2,90,1,1,1
0,3,240,1,1,1
0,4,193,1,1,1
1,1,332,1,1,1
1,2,26,1,0,0
0,4,414,1,1,1
1,1,140,1,1,1
1,3,187,1,1,1
1,7,257,1,1,1
0,4,472,1,1,1
0,2,266,1,1,1
0,2,62,1,1,1
1,3,346,1,1,1
0,4,155,1,1,1
1,2,443,1,1,1
1,2,20,1,0,1
1,5,479,1,0,
1,3,190,1,1,1
0,2,233,1,1,1
1,4,451,1,1,1
1,2,104,1,1,1
0,5,417,1,1,1
0,3,305,1,1,1
0,3,113,1,1,1
0,7,458,1,1,1
0,5,380,1,1,1
1,2,213,1,1,1
1,2,436,1,1,1
1,7,12,1,0,1
1,1,427,1,1,1
0,4,67,1,1,1
0,4,132,1,1,1
1,3,384,1,1,1
0,3,236,1,1,1
1,7,233,1,1,1
0,7,193,1,1,1
0,2,151,1,1,1
1,2,236,1,1,1
1,4,322,1,1,1
1,4,253,1,1,1
1,2,21,1,0,0
1,4,58,1,0,1
0,5,143,1,1,1
0,3,404,1,1,1
1,2,61,1,1,0
0,3,236,1,1,1
0,4,164,1,1,1
1,3,479,1,0,
0,4,386,1,1,1
1,5,402,1,1,1
0,5,147,1,1,1
1,5,264,1,1,1
1,4,50,1,1,0
1,7,387,1,1,1
0,3,121,1,1,1
0,4,382,1,1,1
0,3,467,1,1,1
0,5,254,1,1,1
1,3,121,1,1,1
1,7,142,1,1,1
1,5,335,1,1,1
1,2,314,1,1,1
1,4,44,1,1,0
0,2,210,1,1,1
1,4,475,1,0,1
1,4,88,1,1,1
0,3,75,1,1,1
1,4,290,1,1,1
1,2,424,1,1,1
1,5,214,1,1,1
0,5,356,1,1,1
1,5,83,1,1,1
0,5,437,1,1,1
1,3,345,1,1,1
0,5,18,1,0,0
0,2,257,1,1,1
1,3,56,1,0,0
0,5,149,1,1,1
0,5,255,1,1,1
1,7,370,1,1,1
0,4,401,1,1,1
0,1,347,1,1,1
1,3,355,1,1,1
0,1,250,1,1,1
1,4,25,1,0,0
0,3,305,1,1,1
0,2,68,1,1,0
0,3,48,1,1,0
0,3,317,1,1,1
1,2,113,1,1,1
1,1,109,1,1,1
1,4,110,1,1,1
1,2,233,1,1,1
0,2,290,1,1,1
1,3,19,1,0,0
0,4,24,1,0,1
0,1,209,1,1,1
1,3,358,1,1,1
1,5,363,1,1,1
1,4,463,1,1,1
1,2,328,1,1,1
1,4,277,1,1,1
0,3,122,1,1,1
1,3,120,1,1,0
1,2,401,1,1,1
1,3,363,1,1,1
1,3,264,1,1,1
0,4,419,1,1,1
1,7,466,1,0,1
1,5,185,1,1,1
0,2,227,1,1,1
1,5,438,1,1,1
1,4,88,1,1,0
1,4,165,1,1,1
1,5,108,1,1,1
0,7,369,1,1,1
1,5,201,1,1,1
1,2,46,1,0,0
1,5,388,1,1,1
1,3,195,1,1,1
0,5,402,1,1,1
1,1,416,1,1,1
1,3,194,1,1,1
1,4,138,1,1,1
0,5,431,1,1,1
1,5,328,1,1,1
1,5,381,1,1,1
0,4,336,1,1,1
1,2,156,1,1,1
1,5,80,1,1,1
0,2,327,1,1,1
1,3,131,1,1,1
1,2,326,1,1,1
0,3,139,1,1,1
0,5,52,1,0,1
1,4,212,1,1,1
1,1,214,1,1,1
1,2,473,1,1,1
1,2,129,1,1,1
1,3,13,1,0,1
1,2,84,1,1,1
1,5,162,1,1,1
0,4,365,1,1,1
1,5,168,1,1,1
0,3,52,1,1,0
0,5,83,1,1,1
0,1,240,1,1,1
1,5,204,1,1,1
0,2,254,1,1,1
0,2,296,1,1,1
1,4,92,1,1,1
0,3,195,1,1,1
0,2,357,1,1,1
0,4,370,1,1,1
1,2,257,1,1,1
0,2,22,1,0,0
0,4,280,1,1,1
0,5,124,1,1,1
0,4,38,1,1,1
1,3,386,1,1,1
0,5,270,1,1,1
1,2,121,1,1,1
0,3,81,1,1,1
1,3,229,1,1,1
0,4,24,1,0,0
1,3,439,1,1,1
0,3,227,1,1,1
1,5,393,1,1,1
1,4,349,1,1,1
1,4,114,1,1,1
0,2,94,1,1,1
1,5,353,1,1,1
0,2,62,1,1,0
1,1,17,1,0,1
0,5,294,1,1,1
1,5,389,1,1,1
1,2,379,1,1,1
1,7,189,1,1,1
0,5,242,1,1,1
0,2,270,1,1,1
1,3,298,1,1,1
0,1,347,1,1,1
1,2,300,1,1,1
0,5,339,1,1,1
0,3,248,1,1,1
0,7,346,1,1,1
1,5,171,1,1,1
1,3,97,1,1,1
1,3,339,1,1,1
1,3,368,1,1,1
1,5,318,1,1,1
0,1,436,1,1,1
1,4,202,1,1,1
1,4,107,1,0,1
1,5,41,1,1,0
0,5,64,1,0,0
1,2,218,1,1,1
1,3,406,1,1,1
0,3,468,1,1,1
1,5,185,1,1,1
1,4,407,1,1,1
0,4,415,1,1,1
1,2,371,1,1,1
1,5,417,1,1,1
1,2,412,1,1,1
1,5,384,1,1,1
1,2,385,1,1,1
1,2,50,1,0,0
0,4,284,1,1,1
1,3,161,1,1,1
0,5,104,1,1,1
0,4,75,1,1,1
1,4,224,1,1,1
1,3,127,1,1,1
1,4,250,1,1,1
1,3,122,1,1,1
0,3,352,1,1,1
0,2,61,1,0,0
0,3,450,1,1,1
1,7,281,1,1,1
0,5,188,1,1,1
0,2,205,1,1,1
1,2,222,1,1,1
1,4,281,1,1,1
0,3,124,1,1,1
1,2,242,1,1,1
1,3,285,1,1,1
1,1,396,1,1,1
0,2,95,1,1,0
0,4,408,1,1,1
1,5,414,1,1,1
1,5,104,1,1,0
0,7,192,1,1,1
0,5,80,1,1,1
1,2,63,1,0,1
0,2,147,1,1,1
0,3,290,1,1,1
0,1,190,1,1,1
0,2,266,1,1,1
1,2,413,1,1,1
0,5,117,1,1,1
1,5,421,1,1,1
1,3,107,1,1,0
1,4,245,1,1,1
0,1,82,1,1,1
0,3,276,1,1,1
1,7,452,1,1,1
1,3,321,1,1,1
1,3,471,1,1,1
0,4,395,1,1,1
1,4,389,1,1,1
1,3,110,1,1,1
1,3,203,1,1,1
1,5,316,1,1,1
0,2,68,1,1,1
1,5,189,1,1,1
1,2,255,1,1,1
1,3,400,1,1,1
1,5,474,1,0,1
0,7,254,1,1,1
1,4,439,1,1,1
0,5,376,1,1,1
0,4,433,1,1,1
1,4,143,1,1,1
1,2,292,1,1,1
0,2,270,1,1,1
1,5,62,1,0,1
0,7,393,1,1,1
0,2,319,1,1,1
1,5,377,1,1,1
0,2,72,1,1,0
1,2,250,1,1,1
0,7,309,1,1,1
1,5,110,1,0,1
1,3,146,1,1,1
1,2,65,1,1,0
0,3,240,1,1,1
1,4,294,1,1,1
1,5,386,1,1,1
1,2,188,1,1,1
1,5,140,1,1,1
1,4,165,1,1,1
0,7,52,1,1,1
0,5,418,1,1,1
0,3,323,1,1,1
1,7,371,1,1,1
1,3,192,1,1,1
1,7,20,1,1,0
1,1,465,1,1,1
0,3,84,1,1,0
1,1,400,1,1,1
0,3,314,1,1,1
1,3,433,1,1,1
0,5,422,1,1,1
0,3,151,1,1,1
0,3,136,1,1,1
1,2,291,1,1,1
1,3,308,1,1,1
0,4,60,1,1,1
0,3,338,1,1,1
1,1,412,1,1,1
1,5,129,1,1,1
0,2,204,1,1,1
0,4,238,1,1,1
1,3,151,1,1,1
1,2,185,1,1,1
1,4,474,1,0,1
1,5,327,1,1,1
1,2,272,1,1,1
1,3,226,1,1,1
0,4,215,1,1,1
0,1,329,1,1,1
1,4,145,1,1,1
0,2,387,1,1,1
1,3,293,1,1,1
1,5,14,1,0,0
0,5,369,1,1,1
0,2,298,1,1,1
1,5,351,1,1,1
0,5,187,1,1,1
1,3,416,1,1,1
1,4,187,1,1,1
0,4,374,1,1,1
1,3,452,1,1,1
1,4,206,1,1,1
0,5,359,1,1,1
1,5,351,1,1,1
0,2,376,1,1,1
1,3,17,1,0,0
1,2,330,1,1,1
1,5,398,1,1,1
0,4,144,1,1,1
1,3,333,1,1,1
1,2,139,1,1,1
1,4,118,1,1,1
0,4,223,1,1,1
0,3,368,1,1,1
1,3,290,1,1,1
1,4,439,1,1,1
1,3,120,1,1,1
0,2,306,1,1,1
1,5,22,1,1,0
1,2,389,1,1,1
0,5,343,1,1,1
1,3,415,1,1,1
1,7,420,1,1,1
1,5,352,1,1,1
1,2,145,1,1,1
1,4,24,1,0,0
1,4,194,1,1,1
1,3,92,1,1,0
1,4,336,1,1,1
1,2,257,1,1,1
0,1,103,1,1,1
0,2,86,1,1,1
0,2,16,1,0,0
1,3,477,1,0,1
1,2,335,1,1,1
1,2,53,1,1,1
1,4,170,1,1,1
1,3,326,1,1,1
1,3,412,1,1,1
1,2,238,1,1,1
1,2,52,1,0,1
1,3,358,1,1,1
1,2,50,1,0,1
0,1,172,1,1,1
1,2,341,1,1,1
0,7,23,1,0,0
0,4,18,1,0,0
1,3,183,1,1,1
1,4,463,1,1,1
1,3,38,1,0,0
0,2,20,1,1,0
1,3,80,1,1,0
0,1,32,1,0,0
0,3,179,1,1,1
0,5,159,1,1,1
1,3,424,1,1,1
1,3,474,1,0,1
1,2,395,1,1,1
1,2,243,1,1,1
0,2,255,1,1,1
0,3,249,1,1,1
0,3,138,1,1,1
1,4,290,1,1,1
1,3,147,1,1,1
1,4,50,1,0,0
0,5,82,1,1,0
1,2,36,1,1,0
0,2,256,1,1,1
0,5,231,1,1,1
0,2,280,1,1,1
1,4,257,1,1,1
0,5,452,1,1,1
1,3,448,1,1,1
0,1,97,1,1,1
1,3,442,1,1,1
1,4,337,1,1,1
1,4,16,1,0,0
0,5,159,1,1,1
0,1,195,1,1,1
1,3,341,1,1,1
1,4,89,1,1,0
1,4,286,1,1,1
1,2,333,1,1,1
0,3,237,1,1,1
1,2,408,1,1,1
1,4,280,1,1,1
0,4,346,1,1,1
0,3,165,1,1,1
1,4,237,1,1,1
1,3,127,1,1,1
1,2,36,1,0,0
1,5,263,1,1,1
1,2,200,1,1,1
0,5,97,1,1,1
0,5,219,1,1,1
0,4,474,1,1,1
0,5,414,1,1,1
1,5,200,1,1,1
0,7,293,1,1,1
1,4,47,1,0,0
1,5,71,1,1,1
1,4,103,1,0,1
1,2,168,1,1,1
0,5,228,1,1,1
1,4,18,1,0,0
0,5,380,1,1,1
1,5,172,1,1,1
1,4,362,1,1,1
1,5,100,1,1,1
1,4,363,1,1,1
1,4,287,1,1,1
0,2,213,1,1,1
0,2,198,1,1,1
1,4,295,1,1,1
1,5,141,1,1,1
0,2,378,1,1,1
0,2,34,1,0,1
1,4,38,1,1,0
1,4,232,1,1,1
1,2,30,1,1,0
0,3,330,1,1,1
1,3,406,1,1,1
1,5,59,1,1,1
1,5,101,1,1,1
1,2,431,1,1,1
1,5,448,1,1,1
0,3,403,1,1,1
0,2,100,1,1,1
1,5,459,1,1,1
0,5,390,1,1,1
0,3,214,1,1,1
1,4,457,1,1,1
1,5,148,1,1,1
1,3,301,1,1,1
1,3,47,1,0,1
1,2,301,1,1,1
1,3,157,1,1,1
0,4,79,1,0,1
0,3,241,1,1,1
1,7,309,1,1,1
1,1,118,1,1,1
1,3,344,1,1,1
1,1,387,1,1,1
1,3,329,1,1,1
1,5,34,1,0,1
1,3,382,1,1,1
1,5,356,1,1,1
1,3,297,1,1,1
0,2,315,1,1,1
0,5,425,1,1,1
1,5,381,1,1,1
0,2,337,1,1,1
0,4,272,1,1,1
1,5,296,1,1,1
1,3,102,1,1,1
1,4,196,1,1,1
1,1,406,1,1,1
0,4,37,1,0,1
1,3,21,1,0,0
1,4,302,1,1,1
1,7,145,1,1,1
1,4,171,1,1,1
1,5,51,1,1,1
1,2,42,1,1,0
1,2,161,1,1,1
0,3,432,1,1,1
0,3,469,1,1,1
1,7,476,1,0,
0,3,453,1,1,1
0,5,426,1,1,1
0,3,268,1,1,1
1,3,150,1,1,1
0,5,332,1,1,1
1,5,321,1,1,1
0,5,437,1,1,1
0,5,366,1,1,1
0,4,35,1,0,0
0,2,219,1,1,1
0,4,305,1,1,1
0,1,171,1,1,1
1,4,408,1,1,1
1,3,479,1,0,
1,4,430,1,1,1
0,2,327,1,1,1
1,2,161,1,1,1
0,2,216,1,1,1
1,2,350,1,1,1
1,4,433,1,1,1
1,4,308,1,1,1
1,5,343,1,1,1
0,2,301,1,1,1
1,4,243,1,1,1
0,2,441,1,1,1
1,2,340,1,1,1
0,3,256,1,1,1
1,3,431,1,1,1
1,2,119,1,1,1
0,5,462,1,1,1
0,4,427,1,1,1
1,5,186,1,1,1
1,3,385,1,1,1
0,5,286,1,1,1
1,4,48,1,0,1
0,5,322,1,1,1
1,3,259,1,1,1
1,4,309,1,1,1
1,1,302,1,1,1
1,7,431,1,1,1
0,5,223,1,1,1
0,4,23,1,0,0
1,3,362,1,1,1
0,7,445,1,1,1
0,4,454,1,1,1
0,4,408,1,1,1
0,5,389,1,1,1
1,4,60,1,1,1
1,5,102,1,1,1
0,5,57,1,1,1
0,5,76,1,1,1
1,4,229,1,1,1
1,1,205,1,1,1
1,4,239,1,1,1
0,4,360,1,1,1
0,2,331,1,1,1
1,1,22,1,0,0
0,5,81,1,1,1
0,3,174,1,1,1
1,4,200,1,1,1
1,4,149,1,1,1
1,4,250,1,1,1
0,2,159,1,1,1
1,5,332,1,1,1
1,3,12,1,1,0
1,2,191,1,1,1
0,4,268,1,1,1
1,3,126,1,0,1
0,3,408,1,1,1
1,4,213,1,1,1
1,5,225,1,1,1
0,5,67,1,0,1
0,2,179,1,1,1
0,5,24,1,1,0
0,7,80,1,1,0
1,7,168,1,1,1
0,3,208,1,1,1
1,5,306,1,1,1
1,3,215,1,1,1
0,5,358,1,1,1
1,7,76,1,1,1
0,2,335,1,1,1
1,3,246,1,1,1
0,3,402,1,1,1
1,2,229,1,1,1
0,5,327,1,1,1
0,5,294,1,1,1
0,4,435,1,1,1
1,2,196,1,1,1
0,2,22,1,0,0
0,5,377,1,1,1
0,2,215,1,1,1
1,3,118,1,1,1
0,2,359,1,1,1
0,7,133,1,1,1
1,3,125,1,1,0
1,4,151,1,1,1
0,2,309,1,1,1
0,3,142,1,1,1
1,2,157,1,1,1
1,2,121,1,1,1
1,3,432,1,1,1
1,3,143,1,1,1
1,2,88,1,0,1
1,4,135,1,1,1
1,2,446,1,1,1
1,3,480,1,0,
1,5,394,1,1,1
1,3,476,1,0,1
1,1,434,1,1,1
0,3,444,1,1,1
0,3,228,1,1,1
1,3,48,1,1,1
1,3,283,1,1,1
0,5,321,1,1,1
1,2,108,1,1,1
1,3,140,1,1,1
0,5,414,1,1,1
1,2,198,1,1,1
1,2,407,1,1,1
1,2,186,1,1,1
1,3,223,1,1,1
0,3,170,1,1,1
1,3,295,1,1,1
0,2,245,1,1,1
1,5,322,1,1,1
0,3,197,1,1,1
1,3,233,1,1,1
0,4,216,1,1,1
0,2,289,1,1,1
0,4,113,1,1,1
0,5,411,1,1,1
1,3,262,1,1,1
0,5,426,1,1,1
1,4,186,1,1,1
1,5,162,1,1,1
1,5,128,1,1,1
1,2,345,1,1,1
1,5,89,1,1,1
1,2,392,1,1,1
0,1,403,1,1,1
1,3,296,1,1,1
0,5,184,1,1,1
0,2,352,1,1,1
1,3,92,1,0,0
0,3,141,1,1,1
1,3,308,1,1,1
1,4,214,1,1,1
1,3,264,1,1,1
1,5,156,1,1,1
0,3,443,1,1,1
0,4,246,1,1,1
1,3,418,1,1,1
0,3,382,1,1,1
1,3,462,1,1,1
1,3,189,1,1,1
0,5,55,1,1,0
0,5,367,1,1,1
1,5,52,1,1,1
0,2,308,1,1,1
1,3,186,1,1,1
1,4,431,1,1,1
1,2,151,1,1,1
0,1,468,1,1,1
1,4,119,1,1,1
0,5,183,1,1,1
1,3,401,1,1,1
1,2,116,1,1,1
1,4,255,1,1,1
0,4,26,1,0,0
0,2,62,1,1,1
1,2,478,1,0,1
0,4,23,1,0,0
0,3,468,1,1,1
0,1,137,1,1,1
1,4,186,1,1,1
0,3,112,1,1,1
1,3,34,1,0,0
0,3,198,1,1,1
1,4,87,1,1,1
0,1,123,1,1,1
1,3,115,1,1,1
0,5,353,1,1,1
1,5,79,1,1,1
1,4,373,1,1,1
1,5,282,1,1,1
1,3,192,1,1,1
1,5,170,1,1,1
0,4,160,1,1,1
0,4,102,1,1,0
0,3,265,1,1,1
1,5,330,1,1,1
1,3,140,1,1,1
0,1,425,1,1,1
0,3,243,1,1,1
0,3,232,1,1,1
1,3,55,1,1,1
0,1,449,1,1,1
0,4,228,1,1,1
0,4,347,1,1,1
0,4,88,1,1,1
1,5,433,1,1,1
0,1,281,1,1,1
0,4,274,1,1,1
1,2,388,1,1,1
0,2,152,1,1,1
1,2,29,1,0,1
0,5,171,1,1,1
1,2,453,1,1,1
0,1,351,1,1,1
1,2,344,1,1,1
1,5,431,1,1,1
1,7,399,1,1,1
0,2,226,1,1,1
0,4,295,1,1,1
1,2,153,1,1,1
1,3,171,1,1,1
1,2,153,1,1,1
0,7,158,1,1,1
0,4,418,1,1,1
1,5,106,1,1,1
0,2,85,1,0,1
1,3,335,1,1,1
1,7,400,1,1,1
1,4,181,1,1,1
0,3,432,1,1,1
0,5,240,1,1,1
1,5,423,1,1,1
1,4,350,1,1,1
0,4,296,1,1,1
0,3,468,1,1,1
0,5,334,1,1,1
1,4,349,1,1,1
1,4,111,1,1,1
1,3,225,1,1,1
1,5,465,1,1,1
0,7,91,1,1,1
1,3,104,1,1,1
0,5,418,1,1,1
0,3,293,1,1,1
0,4,237,1,1,1
1,5,441,1,1,1
0,4,361,1,1,1
0,4,132,1,1,1
0,4,331,1,1,1
0,4,96,1,1,1
0,4,461,1,1,1
1,3,460,1,1,1
1,4,126,1,1,1
1,2,96,1,1,1
1,4,105,1,1,1
1,5,106,1,1,1
1,4,386,1,1,1
0,2,230,1,1,1
0,5,130,1,1,1
0,4,300,1,1,1
1,4,459,1,1,1
1,7,371,1,1,1
